player_id,game_id,game_title,game_type,cognitive_skills,max_score,raw_best_score,raw_average_score,play_count,normalized_best_score,normalized_average_score,best_score_percent,average_score_percent
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,16,Verbal Memory,minigame,Memory,250,94,94,1,0.376,0.376,37.6,37.6
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,17,Number Memory,minigame,Memory,125,64,64,1,0.512,0.512,51.2,51.2
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,18,Stop The Clock,minigame,Reflex,800,268,268,1,0.335,0.335,33.5,33.5
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,19,Odd One Out,minigame,Reasoning,175,29,0,10,0.1657,0.0,16.57,0.0
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,30,Level 1,level,Reflex;Attention,95,14,8,7,0.1474,0.0842,14.74,8.42
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,31,Level 2,level,Memory;Attention,100,49,21,2,0.49,0.21,49.0,21.0
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,32,Level 3,level,Memory;Perception,85,25,23,6,0.2941,0.2706,29.41,27.06
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,33,Level 4,level,Reasoning;Reflex,120,38,30,2,0.3167,0.25,31.67,25.0
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,34,Level 5,level,Reasoning,190,40,40,1,0.2105,0.2105,21.05,21.05
fa776660-2173-478a-bb92-092cc91c4203,0,Cipher Rush,minigame,Attention;Reflex,250,239,239,1,0.956,0.956,95.6,95.6
fa776660-2173-478a-bb92-092cc91c4203,1,Match-a-Mole,minigame,Reflex;Attention,300,285,285,1,0.95,0.95,95.0,95.0
fa776660-2173-478a-bb92-092cc91c4203,2,"Good Guy, Bad Guy",minigame,Memory,200,145,145,1,0.725,0.725,72.5,72.5
fa776660-2173-478a-bb92-092cc91c4203,4,Train of Thoughts,minigame,Reflex;Reasoning,200,196,186,3,0.98,0.93,98.0,93.0
fa776660-2173-478a-bb92-092cc91c4203,5,Match The Notes,minigame,Memory;Perception,200,148,137,2,0.74,0.685,74.0,68.5
fa776660-2173-478a-bb92-092cc91c4203,7,Find Me If You Can,minigame,Perception,275,260,247,6,0.9455,0.8982,94.55,89.82
fa776660-2173-478a-bb92-092cc91c4203,8,Word Reveal,minigame,Attention;Memory,170,134,134,1,0.7882,0.7882,78.82,78.82
fa776660-2173-478a-bb92-092cc91c4203,9,Precision Product,minigame,Reflex;Learning,225,198,198,1,0.88,0.88,88.0,88.0
fa776660-2173-478a-bb92-092cc91c4203,10,Sequence Grid,minigame,Memory,100,96,89,5,0.96,0.89,96.0,89.0
fa776660-2173-478a-bb92-092cc91c4203,11,Perception Match,minigame,Perception;Memory,250,198,198,1,0.792,0.792,79.2,79.2
fa776660-2173-478a-bb92-092cc91c4203,16,Verbal Memory,minigame,Memory,250,222,210,7,0.888,0.84,88.8,84.0
fa776660-2173-478a-bb92-092cc91c4203,17,Number Memory,minigame,Memory,125,114,114,1,0.912,0.912,91.2,91.2
fa776660-2173-478a-bb92-092cc91c4203,18,Stop The Clock,minigame,Reflex,800,744,744,1,0.93,0.93,93.0,93.0
fa776660-2173-478a-bb92-092cc91c4203,19,Odd One Out,minigame,Reasoning,175,172,172,1,0.9829,0.9829,98.29,98.29
fa776660-2173-478a-bb92-092cc91c4203,33,Level 4,level,Reasoning;Reflex,120,118,107,2,0.9833,0.8917,98.33,89.17
fa776660-2173-478a-bb92-092cc91c4203,34,Level 5,level,Reasoning,190,186,186,1,0.9789,0.9789,97.89,97.89
fb55f0e1-ed67-4390-b287-5a5879b13b7c,0,Cipher Rush,minigame,Attention;Reflex,250,115,115,1,0.46,0.46,46.0,46.0
fb55f0e1-ed67-4390-b287-5a5879b13b7c,1,Match-a-Mole,minigame,Reflex;Attention,300,263,263,1,0.8767,0.8767,87.67,87.67
fb55f0e1-ed67-4390-b287-5a5879b13b7c,2,"Good Guy, Bad Guy",minigame,Memory,200,146,146,1,0.73,0.73,73.0,73.0
fb55f0e1-ed67-4390-b287-5a5879b13b7c,3,Feed The Fishes,minigame,Memory;Attention,90,47,47,1,0.5222,0.5222,52.22,52.22
fb55f0e1-ed67-4390-b287-5a5879b13b7c,4,Train of Thoughts,minigame,Reflex;Reasoning,200,104,104,1,0.52,0.52,52.0,52.0
fb55f0e1-ed67-4390-b287-5a5879b13b7c,5,Match The Notes,minigame,Memory;Perception,200,192,144,12,0.96,0.72,96.0,72.0
fb55f0e1-ed67-4390-b287-5a5879b13b7c,6,Wordify,minigame,Learning,70,58,30,5,0.8286,0.4286,82.86,42.86
fb55f0e1-ed67-4390-b287-5a5879b13b7c,7,Find Me If You Can,minigame,Perception,275,209,154,3,0.76,0.56,76.0,56.0
fb55f0e1-ed67-4390-b287-5a5879b13b7c,8,Word Reveal,minigame,Attention;Memory,170,152,152,1,0.8941,0.8941,89.41,89.41
fb55f0e1-ed67-4390-b287-5a5879b13b7c,9,Precision Product,minigame,Reflex;Learning,225,78,78,1,0.3467,0.3467,34.67,34.67
fb55f0e1-ed67-4390-b287-5a5879b13b7c,10,Sequence Grid,minigame,Memory,100,56,56,1,0.56,0.56,56.0,56.0
fb55f0e1-ed67-4390-b287-5a5879b13b7c,11,Perception Match,minigame,Perception;Memory,250,174,174,1,0.696,0.696,69.6,69.6
fb55f0e1-ed67-4390-b287-5a5879b13b7c,12,"Faster, Please",minigame,Reflex,200,147,105,2,0.735,0.525,73.5,52.5
fb55f0e1-ed67-4390-b287-5a5879b13b7c,13,Wordle,minigame,Learning;Reasoning,170,117,117,1,0.6882,0.6882,68.82,68.82
fb55f0e1-ed67-4390-b287-5a5879b13b7c,14,Word Bubble,minigame,Learning,200,130,82,10,0.65,0.41,65.0,41.0
fb55f0e1-ed67-4390-b287-5a5879b13b7c,15,Sequence Match,minigame,Memory,80,48,48,1,0.6,0.6,60.0,60.0
fb55f0e1-ed67-4390-b287-5a5879b13b7c,16,Verbal Memory,minigame,Memory,250,133,133,1,0.532,0.532,53.2,53.2
fb55f0e1-ed67-4390-b287-5a5879b13b7c,17,Number Memory,minigame,Memory,125,63,25,2,0.504,0.2,50.4,20.0
fb55f0e1-ed67-4390-b287-5a5879b13b7c,18,Stop The Clock,minigame,Reflex,800,680,680,1,0.85,0.85,85.0,85.0
fb55f0e1-ed67-4390-b287-5a5879b13b7c,19,Odd One Out,minigame,Reasoning,175,117,117,1,0.6686,0.6686,66.86,66.86
fb55f0e1-ed67-4390-b287-5a5879b13b7c,30,Level 1,level,Reflex;Attention,95,70,70,1,0.7368,0.7368,73.68,73.68
fb55f0e1-ed67-4390-b287-5a5879b13b7c,31,Level 2,level,Memory;Attention,100,69,69,1,0.69,0.69,69.0,69.0
fb55f0e1-ed67-4390-b287-5a5879b13b7c,32,Level 3,level,Memory;Perception,85,59,59,1,0.6941,0.6941,69.41,69.41
fb55f0e1-ed67-4390-b287-5a5879b13b7c,34,Level 5,level,Reasoning,190,84,84,1,0.4421,0.4421,44.21,44.21
